Student_ID,Observation_Term,Program_ID,Entry_Type,Academic_Level,Credits_Completed,Prior_Term_GPA,GPA_Change,Course_Pass_Rate_Last_2_Terms,Failed_Courses_Last_2_Terms,Withdrawals_Last_2_Terms,Current_Course_Load_Credits,LMS_Login_Days_4wk,Assignment_Submission_Rate_4wk,Late_Assignment_Rate_4wk,Average_Assignment_Score_4wk,Days_Since_Last_LMS_Activity,Intervention_Needed_Next_8_Weeks
Student_1713,T4_Spring,Program_A,First_Year,3,70,2.44,-0.09,0.905,0,0,15,4.99,0.804,0.023,64.8,1,0.0
Student_1714,T4_Spring,Program_C,First_Year,1,7,2.68,-0.6,0.902,0,0,15,5.99,0.887,0.168,84.0,0,0.0
Student_1715,T4_Spring,Program_D,First_Year,4,103,2.78,0.43,0.926,0,0,15,5.89,0.964,0.005,79.3,1,0.0
Student_1717,T4_Spring,Program_D,Transfer,4,100,2.68,-0.05,0.839,0,0,12,5.05,1.0,0.123,72.2,0,0.0
Student_1718,T4_Spring,Program_C,First_Year,2,43,2.37,-0.15,0.88,0,0,9,4.12,0.9,0.309,75.9,1,1.0
Student_1720,T4_Spring,Program_B,First_Year,3,65,2.03,0.24,0.755,0,0,18,1.95,0.674,0.437,51.7,4,0.0
Student_1721,T4_Spring,Program_A,Transfer,3,78,1.99,-1.7,0.731,1,0,18,4.83,0.818,0.247,57.5,4,1.0
Student_1722,T4_Spring,Program_D,First_Year,1,18,2.65,0.1,0.787,1,0,9,5.89,1.0,0.11,69.7,2,0.0
Student_1723,T4_Spring,Program_B,Transfer,1,4,1.88,-0.01,0.681,1,0,12,2.72,0.807,0.246,81.6,1,1.0
Student_1725,T4_Spring,Program_A,First_Year,2,44,2.88,-0.52,0.728,1,0,18,3.07,0.706,0.169,76.0,3,0.0
Student_1726,T4_Spring,Program_B,Transfer,4,90,2.24,-0.29,0.809,0,0,15,4.19,0.758,0.364,54.1,2,0.0
Student_1727,T4_Spring,Program_A,Transfer,4,101,2.42,0.1,0.685,1,0,12,2.98,0.739,0.341,79.1,0,0.0
Student_1728,T4_Spring,Program_A,First_Year,4,84,2.58,-0.06,0.96,0,0,12,3.22,1.0,0.178,71.6,2,0.0
Student_1730,T4_Spring,Program_D,First_Year,1,1,2.37,-0.39,0.667,1,0,12,4.16,0.904,0.324,92.6,1,0.0
Student_1731,T4_Spring,Program_C,Transfer,2,46,3.1,0.39,0.962,0,0,15,4.65,1.0,0.145,97.7,3,0.0
Student_1732,T4_Spring,Program_B,First_Year,3,79,2.35,-0.99,0.633,1,1,18,2.25,0.742,0.331,66.6,0,1.0
Student_1733,T4_Spring,Program_B,First_Year,2,31,2.38,-0.35,0.643,1,0,12,1.09,0.719,0.389,58.2,6,1.0
Student_1734,T4_Spring,Program_C,First_Year,3,74,2.29,0.3,0.842,0,1,15,3.72,0.807,0.257,82.5,5,0.0
Student_1737,T4_Spring,Program_B,Transfer,3,57,2.56,-0.49,0.93,0,2,12,2.91,0.762,0.294,87.6,1,1.0
Student_1738,T4_Spring,Program_D,First_Year,2,36,2.96,0.71,0.834,0,0,15,2.26,0.848,0.151,84.1,4,0.0
Student_1739,T4_Spring,Program_A,Transfer,3,63,2.16,0.52,0.803,0,0,15,1.97,0.716,0.361,72.5,3,0.0
Student_1742,T4_Spring,Program_C,First_Year,3,69,2.98,-0.31,0.58,2,0,12,3.32,0.761,0.295,85.5,5,1.0
Student_1744,T4_Spring,Program_D,First_Year,1,26,2.35,0.52,0.929,0,0,12,4.9,1.0,0.021,78.2,0,0.0
Student_1746,T4_Spring,Program_C,Transfer,1,5,2.09,0.5,0.683,1,0,12,2.29,0.946,0.139,72.1,5,0.0
Student_1747,T4_Spring,Program_C,First_Year,3,81,2.42,0.18,0.622,2,1,15,4.9,0.86,0.145,83.4,0,1.0
Student_1748,T4_Spring,Program_D,First_Year,2,44,2.24,-0.14,0.765,0,1,12,4.67,0.833,0.119,86.3,1,0.0
Student_1749,T4_Spring,Program_B,Transfer,3,65,3.02,0.17,1.0,0,0,15,3.53,0.836,0.017,82.2,0,0.0
Student_1752,T4_Spring,Program_D,First_Year,3,75,2.87,-0.42,0.712,1,0,15,3.5,0.687,0.262,68.4,1,0.0
Student_1753,T4_Spring,Program_D,First_Year,4,106,2.84,0.01,0.747,1,0,12,5.21,0.96,0.142,80.5,2,0.0
Student_1755,T4_Spring,Program_B,First_Year,4,92,2.79,-0.46,0.913,0,0,15,3.83,0.778,0.26,64.5,0,0.0
Student_1756,T4_Spring,Program_A,First_Year,2,32,2.49,-0.41,0.901,0,1,15,4.56,0.921,0.085,70.7,2,0.0
Student_1757,T4_Spring,Program_D,First_Year,2,42,2.7,0.28,0.82,0,0,18,2.18,0.751,0.349,75.2,0,0.0
Student_1758,T4_Spring,Program_A,First_Year,3,56,2.21,-0.52,0.73,1,0,12,5.03,0.888,0.093,72.3,1,0.0
Student_1760,T4_Spring,Program_B,First_Year,4,105,2.87,-0.06,0.982,0,0,15,4.87,0.952,0.122,80.0,0,0.0
Student_1761,T4_Spring,Program_C,First_Year,2,33,1.1,0.05,0.634,1,1,12,2.41,0.741,0.293,51.9,4,1.0
Student_1762,T4_Spring,Program_D,First_Year,3,65,2.41,-0.3,0.837,0,0,15,3.58,0.829,0.232,64.5,5,1.0
Student_1764,T4_Spring,Program_D,First_Year,1,16,3.34,0.22,0.958,0,0,12,5.21,1.0,0.029,97.6,0,0.0
Student_1765,T4_Spring,Program_A,Transfer,2,28,2.4,-0.32,0.669,0,0,15,4.77,0.794,0.276,76.3,0,0.0
Student_1766,T4_Spring,Program_C,First_Year,4,82,2.66,-0.08,0.701,0,0,15,3.59,0.74,0.15,73.5,7,0.0
Student_1769,T4_Spring,Program_C,First_Year,1,8,2.96,-0.09,0.97,1,0,15,4.35,1.0,0.02,72.0,0,0.0
Student_1771,T4_Spring,Program_D,First_Year,1,2,2.99,0.31,1.0,0,0,15,4.76,1.0,0.119,78.8,3,0.0
Student_1772,T4_Spring,Program_A,First_Year,3,62,2.16,0.07,0.85,0,2,15,3.82,0.931,0.274,74.1,3,0.0
Student_1773,T4_Spring,Program_C,Transfer,1,3,2.63,-0.21,0.833,0,1,15,4.13,0.731,0.405,70.1,1,0.0
Student_1775,T4_Spring,Program_C,First_Year,3,69,3.63,-0.01,0.982,1,0,18,3.37,0.828,0.101,74.6,2,1.0
Student_1776,T4_Spring,Program_C,First_Year,4,93,2.38,-0.5,0.97,0,0,12,4.91,0.844,0.112,71.0,1,0.0
Student_1777,T4_Spring,Program_B,First_Year,4,87,2.21,-0.18,0.833,0,0,15,3.57,0.753,0.336,72.1,6,0.0
Student_1778,T4_Spring,Program_A,First_Year,2,29,3.11,0.36,0.943,0,0,15,3.7,0.887,0.21,73.0,1,0.0
Student_1779,T4_Spring,Program_A,First_Year,4,89,3.23,-0.22,0.947,0,0,12,2.54,0.812,0.21,92.8,7,0.0
Student_1780,T4_Spring,Program_D,First_Year,3,81,2.58,-0.21,0.887,0,2,12,4.44,0.685,0.171,74.4,2,0.0
Student_1781,T4_Spring,Program_A,First_Year,2,40,2.01,-0.24,0.738,1,0,15,2.9,0.762,0.181,74.6,1,0.0
Student_1783,T4_Spring,Program_B,First_Year,2,33,2.43,-0.22,0.743,1,1,12,4.04,1.0,0.105,67.9,6,1.0
Student_1784,T4_Spring,Program_B,First_Year,2,49,3.33,-0.69,0.837,0,0,15,2.57,0.539,0.423,91.6,6,0.0
Student_1787,T4_Spring,Program_A,First_Year,3,75,1.94,0.18,0.602,3,0,15,5.48,0.915,0.163,58.7,4,0.0
Student_1788,T4_Spring,Program_D,First_Year,1,4,2.97,-0.12,0.939,0,0,15,4.21,0.821,0.212,92.7,3,0.0
Student_1789,T4_Spring,Program_A,Transfer,3,61,3.16,0.46,0.848,2,0,15,5.26,0.952,0.0,99.1,0,0.0
Student_1790,T4_Spring,Program_C,Transfer,2,47,2.52,-0.15,0.786,1,0,15,4.26,0.698,0.344,89.5,1,1.0
Student_1791,T4_Spring,Program_C,Transfer,2,50,2.31,-0.14,0.904,0,1,18,2.47,0.83,0.305,75.1,2,0.0
Student_1792,T4_Spring,Program_C,Transfer,1,13,2.68,0.14,0.813,1,1,15,4.22,0.883,0.068,75.3,1,1.0
Student_1793,T4_Spring,Program_B,First_Year,4,102,3.58,-0.03,0.906,0,1,18,3.23,0.811,0.362,86.0,3,0.0
Student_1794,T4_Spring,Program_D,Transfer,2,48,2.48,-0.65,0.802,0,1,15,4.04,0.717,0.256,65.6,3,1.0
Student_1795,T4_Spring,Program_B,First_Year,3,73,3.63,1.0,0.877,1,0,9,5.27,1.0,0.059,100.0,4,1.0
Student_1796,T4_Spring,Program_C,First_Year,4,86,2.82,-0.24,0.842,0,0,15,5.04,0.922,0.097,80.6,1,0.0
Student_1798,T4_Spring,Program_A,Transfer,2,46,3.34,0.11,0.961,1,1,12,5.82,1.0,0.066,88.7,0,0.0
Student_1799,T4_Spring,Program_A,Transfer,2,47,2.29,0.13,0.648,1,0,12,4.11,0.979,0.345,66.3,1,0.0
Student_1800,T4_Spring,Program_B,Transfer,2,54,3.43,0.78,0.864,0,0,15,2.93,0.96,0.0,77.2,1,0.0
Student_1801,T4_Spring,Program_A,First_Year,4,89,3.58,0.18,0.832,1,0,12,5.33,0.892,0.122,85.1,6,0.0
Student_1802,T4_Spring,Program_D,First_Year,3,57,2.68,0.3,0.815,1,0,12,6.15,1.0,0.051,76.4,0,0.0
Student_1803,T4_Spring,Program_A,First_Year,1,23,2.11,-0.13,0.701,1,0,12,4.78,0.898,0.256,75.6,0,0.0
Student_1804,T4_Spring,Program_D,First_Year,4,88,2.63,-0.07,0.707,1,0,12,3.23,0.708,0.237,66.4,9,0.0
Student_1805,T4_Spring,Program_B,First_Year,3,71,2.33,-0.08,0.717,1,0,18,3.97,0.944,0.149,79.2,2,1.0
Student_1806,T4_Spring,Program_B,Transfer,4,92,2.39,0.03,0.834,0,2,15,2.21,0.79,0.271,83.4,5,0.0
Student_1808,T4_Spring,Program_D,First_Year,1,6,3.69,0.1,0.932,0,0,12,4.35,0.913,0.117,95.5,2,0.0
Student_1809,T4_Spring,Program_A,First_Year,2,40,2.65,0.34,0.88,0,1,18,5.62,1.0,0.033,85.7,0,0.0
Student_1810,T4_Spring,Program_D,Transfer,1,13,3.17,-0.51,0.928,0,0,12,3.32,0.77,0.172,80.5,4,0.0
Student_1811,T4_Spring,Program_B,First_Year,3,70,1.96,-0.3,0.632,2,1,15,1.96,0.788,0.284,70.8,2,1.0
Student_1812,T4_Spring,Program_C,First_Year,2,45,3.8,-0.13,0.919,0,0,15,4.6,0.78,0.021,90.0,2,1.0
Student_1813,T4_Spring,Program_A,First_Year,3,76,2.57,0.32,0.92,0,0,12,2.0,0.924,0.134,83.0,7,0.0
Student_1814,T4_Spring,Program_A,Transfer,2,49,3.13,-0.16,0.948,0,1,15,4.2,0.947,0.29,94.2,1,0.0
Student_1815,T4_Spring,Program_C,First_Year,1,21,2.86,0.05,0.734,1,0,15,1.76,0.923,0.286,78.8,6,0.0
Student_1816,T4_Spring,Program_D,Transfer,1,13,2.4,-0.47,0.709,2,0,15,5.1,0.958,0.289,71.0,0,0.0
Student_1817,T4_Spring,Program_C,First_Year,1,8,2.67,0.2,0.786,1,0,9,4.36,0.908,0.206,86.2,3,1.0
Student_1818,T4_Spring,Program_D,First_Year,4,95,3.17,-0.06,0.906,1,1,15,3.56,0.901,0.11,76.5,3,1.0
Student_1819,T4_Spring,Program_A,Transfer,3,57,3.28,0.16,0.942,0,0,12,4.66,0.894,0.112,71.6,0,0.0
Student_1820,T4_Spring,Program_A,First_Year,1,27,2.12,0.22,0.872,0,0,18,4.39,1.0,0.044,75.9,5,0.0
Student_1822,T4_Spring,Program_A,Transfer,1,17,2.55,1.0,0.822,0,1,15,5.0,1.0,0.031,84.6,5,0.0
Student_1823,T4_Spring,Program_B,First_Year,4,81,3.3,0.14,0.941,0,0,15,1.98,0.982,0.096,75.3,4,0.0
Student_1824,T4_Spring,Program_C,First_Year,2,34,2.77,-0.03,0.918,0,1,15,4.25,0.934,0.066,91.4,3,0.0
Student_1825,T4_Spring,Program_C,First_Year,4,94,2.74,-0.91,0.746,1,0,15,2.23,0.549,0.29,73.5,7,0.0
Student_1826,T4_Spring,Program_D,First_Year,4,82,2.81,0.26,0.789,1,0,15,2.9,0.966,0.176,99.0,4,0.0
Student_1827,T4_Spring,Program_D,First_Year,2,42,3.26,0.14,0.926,0,0,15,5.37,1.0,0.0,85.4,2,0.0
Student_1830,T4_Spring,Program_A,First_Year,2,32,2.91,0.26,0.769,1,0,12,2.24,0.866,0.176,79.0,3,0.0
Student_1831,T4_Spring,Program_D,Transfer,1,10,2.67,0.01,0.853,0,0,15,3.76,0.813,0.193,78.6,1,0.0
Student_1832,T4_Spring,Program_A,Transfer,1,8,2.86,-0.07,0.823,0,1,12,1.89,0.797,0.296,72.8,4,0.0
Student_1833,T4_Spring,Program_B,First_Year,1,27,3.71,-0.26,1.0,0,0,18,2.99,0.713,0.274,87.9,3,0.0
Student_1834,T4_Spring,Program_C,Transfer,1,18,2.2,1.0,0.738,0,0,12,5.28,1.0,0.041,66.4,0,0.0
Student_1835,T4_Spring,Program_D,First_Year,2,38,2.43,-0.06,0.83,0,0,12,3.15,0.722,0.235,59.9,4,0.0
Student_1836,T4_Spring,Program_A,Transfer,3,59,3.29,-0.76,0.93,0,0,12,5.35,0.782,0.142,66.8,3,1.0
Student_1837,T4_Spring,Program_B,Transfer,3,80,1.8,0.12,0.91,0,2,15,2.74,0.85,0.285,64.2,4,1.0
Student_1838,T4_Spring,Program_A,Transfer,2,46,3.08,-0.21,0.938,0,0,18,4.37,0.833,0.249,78.4,1,0.0
Student_1839,T4_Spring,Program_C,First_Year,2,33,3.03,-0.02,0.972,0,1,15,3.71,0.839,0.327,89.6,5,0.0
Student_1840,T4_Spring,Program_D,First_Year,3,70,3.12,-0.02,1.0,0,1,12,5.14,0.836,0.109,99.9,1,1.0
Student_1841,T4_Spring,Program_A,Transfer,3,65,2.93,0.0,0.874,0,0,9,2.58,0.815,0.052,77.3,1,0.0
Student_1842,T4_Spring,Program_D,First_Year,2,35,3.59,-1.7,0.887,0,0,15,1.63,0.793,0.322,73.0,3,0.0
Student_1843,T4_Spring,Program_A,First_Year,2,29,3.35,0.09,0.898,0,1,15,5.57,1.0,0.135,88.0,1,0.0
Student_1847,T4_Spring,Program_C,First_Year,3,62,2.83,-0.1,0.721,1,0,12,2.65,0.716,0.196,80.1,6,0.0
Student_1848,T4_Spring,Program_A,First_Year,3,74,2.37,-0.46,0.789,0,0,15,1.89,0.978,0.217,84.2,6,0.0
Student_1849,T4_Spring,Program_A,First_Year,2,46,3.15,-0.6,0.753,0,0,15,2.5,0.739,0.239,72.7,6,1.0
Student_1850,T4_Spring,Program_B,First_Year,3,78,1.99,0.21,0.755,0,1,15,3.8,0.709,0.326,70.6,2,0.0
Student_1851,T4_Spring,Program_B,Transfer,4,88,3.17,0.26,0.768,2,0,15,5.76,0.986,0.148,83.3,2,0.0
Student_1852,T4_Spring,Program_D,Transfer,1,27,2.96,0.46,0.907,0,0,15,4.21,0.99,0.205,72.8,6,0.0
Student_1853,T4_Spring,Program_A,Transfer,3,63,3.36,-0.24,0.781,2,1,9,4.14,0.897,0.228,86.7,3,0.0
Student_1854,T4_Spring,Program_D,First_Year,4,103,2.99,-0.06,0.823,1,0,18,3.68,0.691,0.493,76.4,1,0.0
Student_1855,T4_Spring,Program_B,First_Year,4,99,2.43,-0.13,0.802,0,0,15,1.51,0.799,0.2,55.8,5,0.0
Student_1856,T4_Spring,Program_B,First_Year,1,16,2.68,0.06,0.877,1,0,15,4.07,1.0,0.105,76.6,5,0.0
Student_1858,T4_Spring,Program_D,First_Year,2,41,2.39,0.09,0.644,3,0,9,4.96,0.819,0.116,76.6,0,0.0
Student_1859,T4_Spring,Program_A,First_Year,1,6,2.57,0.34,0.787,0,0,15,4.97,1.0,0.045,85.9,0,0.0
Student_1860,T4_Spring,Program_A,Transfer,2,32,3.56,0.22,0.985,0,0,18,5.37,0.907,0.174,88.5,4,1.0
Student_1861,T4_Spring,Program_D,Transfer,3,69,2.58,0.41,0.915,0,0,15,1.69,1.0,0.234,62.6,4,0.0
Student_1862,T4_Spring,Program_A,First_Year,3,71,2.85,-0.29,0.923,0,0,15,2.56,0.858,0.201,65.0,2,0.0
Student_1863,T4_Spring,Program_C,Transfer,4,98,2.97,0.06,0.884,0,0,15,4.19,0.88,0.119,84.9,3,0.0
Student_1864,T4_Spring,Program_B,First_Year,1,9,2.7,0.23,0.957,0,1,15,3.8,0.912,0.276,83.4,4,1.0
Student_1865,T4_Spring,Program_C,First_Year,3,77,3.15,-0.07,0.987,0,0,15,3.46,0.894,0.163,75.4,2,0.0
Student_1866,T4_Spring,Program_B,Transfer,2,31,3.11,0.16,0.883,1,0,15,4.66,1.0,0.009,72.6,2,0.0
Student_1867,T4_Spring,Program_A,Transfer,2,45,2.64,-0.46,0.817,0,0,15,3.14,0.71,0.165,68.1,4,0.0
Student_1868,T4_Spring,Program_D,First_Year,3,68,3.21,-0.41,0.885,0,0,15,3.42,0.984,0.13,75.8,4,0.0
Student_1869,T4_Spring,Program_C,First_Year,1,1,2.3,0.24,0.631,1,1,12,2.89,0.739,0.302,65.2,3,1.0
Student_1870,T4_Spring,Program_D,Transfer,2,41,2.57,-0.34,0.87,0,0,12,3.98,0.825,0.284,66.9,3,0.0
Student_1872,T4_Spring,Program_A,Transfer,4,95,2.25,0.34,0.557,2,1,15,3.35,0.874,0.262,48.3,2,0.0
Student_1873,T4_Spring,Program_C,Transfer,2,53,3.1,-0.23,0.83,0,0,18,4.32,0.894,0.315,82.0,0,0.0
Student_1874,T4_Spring,Program_A,First_Year,1,17,2.96,0.33,0.843,0,1,15,4.57,0.821,0.308,73.1,0,0.0
Student_1876,T4_Spring,Program_C,First_Year,1,10,2.42,-0.14,0.877,0,1,18,4.86,1.0,0.06,81.2,0,0.0
Student_1877,T4_Spring,Program_B,First_Year,3,80,3.59,0.19,0.943,0,1,15,3.13,0.931,0.213,87.2,2,0.0
Student_1878,T4_Spring,Program_D,First_Year,2,32,2.75,0.74,0.86,0,0,15,5.01,1.0,0.116,90.3,0,0.0
Student_1879,T4_Spring,Program_D,Transfer,1,7,2.77,0.28,0.893,0,0,15,4.7,1.0,0.039,80.2,3,0.0
Student_1880,T4_Spring,Program_A,First_Year,4,99,2.93,-0.09,0.677,1,0,9,2.13,0.885,0.283,71.4,4,1.0
Student_1881,T4_Spring,Program_A,First_Year,4,99,2.94,0.33,0.754,1,0,15,3.1,0.751,0.162,85.2,3,0.0
Student_1882,T4_Spring,Program_A,First_Year,2,54,3.0,0.03,0.901,0,1,18,3.63,0.796,0.182,79.3,0,0.0
Student_1883,T4_Spring,Program_A,Transfer,3,54,1.87,-0.54,0.563,2,0,12,3.03,0.764,0.232,54.5,4,0.0
Student_1885,T4_Spring,Program_A,Transfer,2,36,3.01,0.03,1.0,0,0,12,3.36,0.88,0.072,89.9,0,0.0
Student_1886,T4_Spring,Program_D,First_Year,1,13,2.43,-0.11,0.858,0,0,12,3.81,0.837,0.176,81.0,1,0.0
Student_1887,T4_Spring,Program_D,Transfer,2,33,3.04,0.3,0.953,0,0,15,3.99,0.876,0.264,97.4,6,0.0
Student_1889,T4_Spring,Program_B,Transfer,3,74,2.55,0.02,0.835,0,0,9,4.58,0.849,0.195,76.5,4,0.0
Student_1890,T4_Spring,Program_C,First_Year,1,10,2.46,0.51,0.894,0,1,15,3.12,0.832,0.186,61.6,2,0.0
Student_1891,T4_Spring,Program_A,First_Year,2,47,2.75,0.07,0.519,3,0,15,3.32,0.935,0.12,76.5,1,1.0
Student_1892,T4_Spring,Program_A,Transfer,1,10,3.07,-0.17,1.0,0,0,18,3.52,0.784,0.321,92.2,5,1.0
Student_1893,T4_Spring,Program_A,First_Year,3,60,2.53,0.03,0.898,0,0,18,4.32,1.0,0.043,79.5,0,0.0
Student_1894,T4_Spring,Program_A,First_Year,2,54,2.04,0.06,0.79,1,0,9,4.99,1.0,0.081,88.1,0,1.0
Student_1895,T4_Spring,Program_B,Transfer,2,53,2.61,-0.09,0.883,0,0,15,2.73,0.915,0.208,74.1,4,0.0
Student_1896,T4_Spring,Program_D,First_Year,1,14,2.71,-0.61,0.672,1,0,15,3.35,0.824,0.301,75.5,2,0.0
Student_1897,T4_Spring,Program_D,Transfer,1,8,2.1,-0.28,0.521,3,1,12,3.44,0.728,0.366,75.7,2,0.0
Student_1898,T4_Spring,Program_A,Transfer,4,102,3.8,0.38,0.955,0,0,15,4.71,0.933,0.048,98.7,3,0.0
Student_1899,T4_Spring,Program_D,First_Year,3,60,2.19,-0.04,0.658,2,0,18,5.25,1.0,0.088,75.2,0,0.0
Student_1900,T4_Spring,Program_C,First_Year,3,54,2.05,-0.37,0.767,0,1,15,3.61,0.823,0.085,52.2,1,0.0
Student_1901,T4_Spring,Program_B,First_Year,1,18,3.08,-0.24,0.942,0,1,15,3.84,0.776,0.193,72.1,0,0.0
Student_1902,T4_Spring,Program_B,Transfer,2,50,2.28,-0.22,0.762,0,0,15,4.39,0.763,0.349,66.4,3,0.0
Student_1903,T4_Spring,Program_C,First_Year,1,14,3.41,0.05,0.959,0,0,12,3.08,0.715,0.129,94.0,2,0.0
Student_1904,T4_Spring,Program_A,Transfer,4,106,3.13,-0.7,0.772,1,0,12,5.29,0.912,0.159,86.9,4,1.0
Student_1905,T4_Spring,Program_D,First_Year,2,36,2.67,-0.1,0.851,1,0,15,1.69,1.0,0.123,87.5,3,0.0
Student_1906,T4_Spring,Program_C,Transfer,2,50,2.17,0.14,0.782,0,0,12,4.07,0.773,0.221,71.8,3,1.0
Student_1907,T4_Spring,Program_D,First_Year,1,8,2.16,0.27,0.77,0,0,12,4.1,0.836,0.053,50.0,7,0.0
Student_1908,T4_Spring,Program_A,Transfer,4,102,2.78,0.05,0.868,0,0,15,3.37,0.888,0.172,65.5,3,0.0
Student_1909,T4_Spring,Program_C,First_Year,3,75,2.01,-0.31,0.713,0,1,12,2.6,0.668,0.353,67.6,2,0.0
Student_1910,T4_Spring,Program_A,First_Year,3,64,3.44,-0.56,0.755,1,0,9,5.32,0.846,0.171,100.0,3,0.0
Student_1911,T4_Spring,Program_B,Transfer,2,35,2.79,-0.4,0.808,0,0,15,2.97,0.715,0.248,72.3,5,0.0
Student_1912,T4_Spring,Program_B,First_Year,1,19,2.13,-0.12,0.62,1,0,15,2.49,0.705,0.335,62.5,3,0.0
Student_1913,T4_Spring,Program_A,First_Year,3,78,1.93,0.21,0.829,0,0,15,3.33,0.888,0.234,69.7,3,0.0
Student_1914,T4_Spring,Program_C,First_Year,1,13,2.95,-0.28,0.907,0,0,15,2.18,0.791,0.324,77.1,2,1.0
Student_1916,T4_Spring,Program_C,Transfer,2,51,2.88,-0.01,0.832,1,1,18,5.15,0.915,0.22,67.1,3,0.0
Student_1918,T4_Spring,Program_A,First_Year,2,54,2.58,-0.05,0.991,0,1,15,5.2,0.891,0.057,95.3,2,1.0
Student_1919,T4_Spring,Program_A,First_Year,3,65,2.3,0.36,0.712,1,1,18,2.86,0.711,0.112,71.2,3,0.0
Student_1921,T4_Spring,Program_C,First_Year,2,38,2.57,0.39,0.787,1,1,12,3.66,0.815,0.292,69.0,3,0.0
Student_1922,T4_Spring,Program_D,Transfer,3,58,2.35,-0.25,0.905,0,0,15,1.86,0.904,0.242,53.9,3,0.0
Student_1923,T4_Spring,Program_D,Transfer,1,23,2.18,-0.2,0.945,0,0,12,3.36,0.976,0.172,73.0,4,0.0
Student_1924,T4_Spring,Program_A,First_Year,2,37,3.18,0.54,0.949,0,0,12,6.26,0.835,0.137,84.3,4,0.0
Student_1925,T4_Spring,Program_A,Transfer,4,81,2.5,-0.07,0.83,0,0,15,3.0,0.889,0.303,67.0,1,1.0
Student_1928,T4_Spring,Program_D,First_Year,1,27,2.54,0.16,1.0,0,1,15,6.27,0.924,0.092,69.2,0,0.0
Student_1929,T4_Spring,Program_C,First_Year,1,6,2.56,-0.04,0.635,1,1,12,4.39,0.795,0.239,65.0,4,0.0
Student_1930,T4_Spring,Program_B,First_Year,4,105,2.37,-0.06,0.882,0,0,9,3.86,0.995,0.207,76.6,2,0.0
Student_1932,T4_Spring,Program_D,Transfer,3,66,2.57,-0.67,0.948,0,0,12,3.39,0.85,0.234,64.0,1,1.0
Student_1936,T4_Spring,Program_C,First_Year,1,7,2.66,0.13,0.849,1,0,15,4.49,0.903,0.133,76.3,2,0.0
Student_1937,T4_Spring,Program_D,Transfer,4,94,2.33,0.31,0.8,0,0,15,4.79,0.884,0.188,60.0,0,0.0
Student_1938,T4_Spring,Program_D,Transfer,2,50,3.11,-0.22,0.94,0,0,15,4.95,0.934,0.287,69.7,2,0.0
Student_1939,T4_Spring,Program_D,First_Year,1,24,3.03,-0.69,0.77,0,0,12,4.67,0.802,0.324,84.6,5,0.0
Student_1940,T4_Spring,Program_D,First_Year,2,33,3.22,-0.07,0.9,0,0,18,3.01,0.798,0.317,82.3,2,0.0
Student_1941,T4_Spring,Program_B,Transfer,1,7,2.44,-0.12,0.783,0,1,15,3.57,0.873,0.213,53.2,0,0.0
Student_1942,T4_Spring,Program_A,Transfer,4,90,2.89,0.1,0.891,0,0,15,2.06,0.846,0.255,67.5,7,0.0
Student_1943,T4_Spring,Program_A,First_Year,2,29,2.43,-0.03,0.933,0,1,9,1.81,0.9,0.176,73.5,4,0.0
Student_1944,T4_Spring,Program_A,Transfer,2,34,2.19,-0.04,0.486,3,0,12,5.65,1.0,0.0,48.3,0,0.0
Student_1945,T4_Spring,Program_D,Transfer,2,36,3.46,0.1,1.0,0,0,15,4.85,0.924,0.011,78.2,4,0.0
Student_1946,T4_Spring,Program_C,First_Year,1,15,3.3,-0.54,0.709,1,0,18,3.67,0.831,0.187,65.4,1,0.0
Student_1947,T4_Spring,Program_B,First_Year,2,37,1.93,0.31,0.84,0,0,9,4.94,0.819,0.155,88.7,0,0.0
Student_1948,T4_Spring,Program_C,First_Year,4,106,2.55,1.0,0.805,0,0,9,5.1,0.915,0.08,78.4,0,0.0
Student_1950,T4_Spring,Program_B,First_Year,2,47,2.45,-1.24,0.784,0,0,15,3.78,0.763,0.346,63.2,5,1.0
Student_1951,T4_Spring,Program_A,First_Year,2,36,1.98,-0.41,0.635,1,0,15,1.98,0.705,0.268,74.1,8,0.0
Student_1952,T4_Spring,Program_D,First_Year,4,102,2.7,-0.2,0.879,1,0,12,3.73,0.86,0.28,97.2,0,0.0
Student_1953,T4_Spring,Program_B,First_Year,4,96,3.07,0.18,0.856,0,0,12,4.21,0.837,0.209,63.7,1,0.0
Student_1954,T4_Spring,Program_C,Transfer,4,107,2.55,-0.21,0.816,0,0,15,3.42,0.69,0.314,69.0,1,0.0
Student_1957,T4_Spring,Program_D,First_Year,3,68,2.95,0.12,0.962,0,0,15,4.16,0.893,0.138,95.4,0,0.0
Student_1958,T4_Spring,Program_D,Transfer,4,104,2.91,-0.28,0.935,0,0,9,3.57,0.868,0.25,76.6,3,0.0
Student_1959,T4_Spring,Program_D,First_Year,3,55,1.84,-0.12,0.842,0,0,15,4.27,0.998,0.227,56.2,4,0.0
Student_1960,T4_Spring,Program_D,First_Year,4,87,3.75,0.21,0.868,1,0,15,3.88,0.911,0.079,91.7,0,0.0
Student_1961,T4_Spring,Program_A,Transfer,3,61,2.94,-0.19,0.963,0,0,9,3.37,0.879,0.152,91.0,2,0.0
Student_1962,T4_Spring,Program_B,First_Year,3,75,2.55,-0.31,0.859,1,0,15,5.28,1.0,0.102,82.1,0,0.0
