Student_ID,Observation_Term,Program_ID,Entry_Type,Academic_Level,Credits_Completed,Prior_Term_GPA,GPA_Change,Course_Pass_Rate_Last_2_Terms,Failed_Courses_Last_2_Terms,Withdrawals_Last_2_Terms,Current_Course_Load_Credits,LMS_Login_Days_4wk,Assignment_Submission_Rate_4wk,Late_Assignment_Rate_4wk,Average_Assignment_Score_4wk,Days_Since_Last_LMS_Activity
Student_1863,T5_Fall,Program_C,Transfer,4,98,2.89,-0.14,0.885,0,0,18,3.65,0.917,0.317,82.3,3
Student_1864,T5_Fall,Program_B,First_Year,1,9,2.65,0.53,0.867,0,0,15,4.74,0.909,0.12,77.6,0
Student_1865,T5_Fall,Program_C,First_Year,3,77,3.3,0.27,0.96,0,0,9,4.22,0.946,0.162,77.6,6
Student_1866,T5_Fall,Program_B,Transfer,2,31,3.51,0.07,1.0,0,1,9,5.02,1.0,0.086,98.9,2
Student_1867,T5_Fall,Program_A,Transfer,2,45,2.6,-0.05,0.806,0,0,15,3.66,0.891,0.269,69.4,2
Student_1868,T5_Fall,Program_D,First_Year,3,68,3.43,1.0,0.996,0,1,15,4.13,0.979,0.099,83.3,0
Student_1869,T5_Fall,Program_C,First_Year,1,1,2.46,0.21,0.678,1,0,18,3.71,0.753,0.303,65.1,2
Student_1870,T5_Fall,Program_D,Transfer,2,41,2.72,-0.01,0.742,1,0,15,5.22,0.902,0.13,65.9,1
Student_1871,T5_Fall,Program_C,First_Year,4,88,2.67,0.15,0.772,0,2,15,3.98,0.828,0.201,75.3,1
Student_1872,T5_Fall,Program_A,Transfer,4,95,2.41,-0.33,0.748,0,0,18,2.78,0.74,0.259,51.0,3
Student_1873,T5_Fall,Program_C,Transfer,2,53,2.72,0.23,0.937,0,0,15,4.8,0.893,0.094,76.4,0
Student_1874,T5_Fall,Program_A,First_Year,1,17,3.01,0.1,0.874,0,0,15,3.69,0.929,0.213,78.3,0
Student_1875,T5_Fall,Program_C,Transfer,4,83,3.51,0.03,0.759,1,0,15,3.59,1.0,0.162,89.8,4
Student_1876,T5_Fall,Program_C,First_Year,1,10,2.99,0.09,0.774,1,0,15,3.55,0.983,0.127,71.7,4
Student_1877,T5_Fall,Program_B,First_Year,3,80,3.51,0.18,0.923,1,2,18,2.44,0.865,0.13,95.0,1
Student_1878,T5_Fall,Program_D,First_Year,2,32,2.4,-0.47,0.854,0,0,15,3.44,0.85,0.054,62.8,6
Student_1879,T5_Fall,Program_D,Transfer,1,7,2.81,-0.05,0.897,0,0,9,4.69,0.884,0.074,78.9,1
Student_1880,T5_Fall,Program_A,First_Year,4,99,2.75,-0.18,0.74,1,0,12,2.09,0.777,0.252,78.3,4
Student_1881,T5_Fall,Program_A,First_Year,4,99,2.65,-0.02,0.897,0,0,15,2.28,0.76,0.235,68.5,6
Student_1882,T5_Fall,Program_A,First_Year,2,54,2.68,-0.17,0.755,1,0,15,5.77,0.881,0.112,66.4,1
Student_1883,T5_Fall,Program_A,Transfer,3,54,1.82,0.42,0.613,2,0,12,4.01,0.824,0.236,70.1,5
Student_1884,T5_Fall,Program_A,First_Year,2,41,2.86,-0.24,0.934,0,0,12,6.37,1.0,0.015,89.2,0
Student_1885,T5_Fall,Program_A,Transfer,2,36,3.13,-0.09,0.954,0,0,12,4.15,0.956,0.147,73.8,9
Student_1886,T5_Fall,Program_D,First_Year,1,13,2.54,0.16,0.762,0,2,15,5.34,0.81,0.242,82.8,0
Student_1887,T5_Fall,Program_D,Transfer,2,33,3.38,-0.76,0.941,0,1,12,2.56,0.921,0.313,93.7,6
Student_1888,T5_Fall,Program_D,First_Year,2,28,3.27,-0.01,0.825,1,0,15,3.52,0.786,0.232,77.8,3
Student_1889,T5_Fall,Program_B,Transfer,3,74,2.55,0.36,0.843,0,1,9,5.37,1.0,0.189,75.6,4
Student_1890,T5_Fall,Program_C,First_Year,1,10,2.3,-0.17,0.908,0,0,18,3.27,0.89,0.264,62.6,1
Student_1891,T5_Fall,Program_A,First_Year,2,47,2.64,0.34,0.696,0,2,18,3.62,0.855,0.142,79.3,0
Student_1892,T5_Fall,Program_A,Transfer,1,10,2.95,-0.23,0.895,0,0,12,4.05,0.669,0.237,76.0,1
Student_1893,T5_Fall,Program_A,First_Year,3,60,1.94,-0.47,0.843,1,0,15,4.23,0.819,0.189,74.6,0
Student_1894,T5_Fall,Program_A,First_Year,2,54,2.09,0.23,1.0,0,0,9,4.32,1.0,0.127,77.8,5
Student_1895,T5_Fall,Program_B,Transfer,2,53,2.52,-0.21,0.798,1,1,15,2.98,0.928,0.043,74.9,2
Student_1896,T5_Fall,Program_D,First_Year,1,14,2.52,-0.1,0.716,1,0,15,3.52,0.826,0.199,58.0,4
Student_1897,T5_Fall,Program_D,Transfer,1,8,2.38,-0.11,0.767,0,1,15,4.22,0.85,0.32,72.6,1
Student_1898,T5_Fall,Program_A,Transfer,4,102,3.71,0.02,0.963,1,1,12,4.25,0.863,0.157,83.0,3
Student_1899,T5_Fall,Program_D,First_Year,3,60,1.96,0.84,0.776,1,1,18,5.51,1.0,0.016,100.0,0
Student_1900,T5_Fall,Program_C,First_Year,3,54,2.1,-0.41,0.588,3,0,15,4.33,0.955,0.183,71.7,0
Student_1901,T5_Fall,Program_B,First_Year,1,18,2.8,-0.6,0.831,1,0,15,3.19,0.979,0.247,78.1,1
Student_1902,T5_Fall,Program_B,Transfer,2,50,2.11,0.38,0.734,1,0,18,5.05,0.99,0.053,72.5,0
Student_1903,T5_Fall,Program_C,First_Year,1,14,3.47,-0.1,0.847,1,0,15,3.33,0.963,0.18,87.6,1
Student_1904,T5_Fall,Program_A,Transfer,4,106,3.44,0.32,0.669,1,2,15,5.76,0.992,0.056,88.7,0
Student_1905,T5_Fall,Program_D,First_Year,2,36,2.53,-0.24,0.879,0,0,12,4.51,0.755,0.299,83.0,0
Student_1906,T5_Fall,Program_C,Transfer,2,50,1.99,-0.46,0.8,0,0,12,4.15,0.731,0.266,64.6,7
Student_1907,T5_Fall,Program_D,First_Year,1,8,2.15,0.74,0.647,1,0,15,3.56,0.934,0.128,72.0,3
Student_1908,T5_Fall,Program_A,Transfer,4,102,2.85,0.31,0.861,0,0,15,3.92,0.845,0.137,66.2,2
Student_1909,T5_Fall,Program_C,First_Year,3,75,2.48,-0.12,0.663,1,0,15,3.04,0.839,0.366,72.3,7
Student_1910,T5_Fall,Program_A,First_Year,3,64,3.5,-0.19,0.922,0,1,15,4.82,0.883,0.158,95.9,3
Student_1911,T5_Fall,Program_B,Transfer,2,35,3.08,0.14,0.845,0,0,9,3.36,0.897,0.326,92.7,3
Student_1912,T5_Fall,Program_B,First_Year,1,19,2.33,-0.1,0.794,0,1,12,3.82,0.677,0.464,65.6,2
Student_1913,T5_Fall,Program_A,First_Year,3,78,2.0,0.43,0.737,1,0,15,1.56,0.824,0.221,85.5,2
Student_1914,T5_Fall,Program_C,First_Year,1,13,2.97,-0.61,0.698,1,0,12,3.58,0.782,0.285,78.0,1
Student_1915,T5_Fall,Program_C,Transfer,2,33,2.72,0.05,0.797,0,0,15,2.23,0.774,0.207,66.2,3
Student_1916,T5_Fall,Program_C,Transfer,2,51,2.77,-0.34,0.905,0,0,12,3.53,0.864,0.161,59.4,1
Student_1917,T5_Fall,Program_A,First_Year,3,79,2.21,-0.2,0.785,1,0,15,3.76,0.856,0.099,75.9,4
Student_1918,T5_Fall,Program_A,First_Year,2,54,2.91,-0.05,0.915,0,0,15,3.93,0.982,0.136,83.9,6
Student_1919,T5_Fall,Program_A,First_Year,3,65,2.21,0.27,0.823,0,0,9,3.79,0.875,0.142,67.3,3
Student_1920,T5_Fall,Program_A,First_Year,3,56,3.2,-0.14,1.0,0,0,15,1.87,0.735,0.436,88.3,3
Student_1921,T5_Fall,Program_C,First_Year,2,38,2.5,-0.28,0.982,0,0,18,2.89,0.863,0.336,71.1,2
Student_1922,T5_Fall,Program_D,Transfer,3,58,2.64,-0.11,0.928,0,0,15,3.06,0.828,0.081,46.2,0
Student_1923,T5_Fall,Program_D,Transfer,1,23,2.18,0.23,0.818,1,0,15,3.71,0.927,0.129,69.8,0
Student_1924,T5_Fall,Program_A,First_Year,2,37,3.1,1.0,0.894,0,0,12,3.94,0.943,0.176,94.7,0
Student_1925,T5_Fall,Program_A,Transfer,4,81,2.49,-0.08,0.854,0,0,9,2.73,0.831,0.35,68.2,3
Student_1926,T5_Fall,Program_A,First_Year,3,57,2.95,-0.03,0.713,1,2,15,3.74,0.881,0.231,60.2,0
Student_1927,T5_Fall,Program_D,First_Year,2,37,3.26,-0.02,0.825,0,0,15,3.37,0.674,0.234,75.3,4
Student_1928,T5_Fall,Program_D,First_Year,1,27,2.4,0.25,0.959,0,0,15,3.49,0.943,0.125,81.0,2
Student_1929,T5_Fall,Program_C,First_Year,1,6,2.67,0.14,0.873,0,0,15,4.25,0.804,0.264,77.0,1
Student_1930,T5_Fall,Program_B,First_Year,4,105,2.57,0.37,0.904,0,0,12,5.57,1.0,0.046,79.9,0
Student_1931,T5_Fall,Program_A,First_Year,4,82,2.25,-0.16,0.887,0,0,15,4.77,0.82,0.305,90.1,1
Student_1932,T5_Fall,Program_D,Transfer,3,66,2.66,-0.07,0.916,0,0,15,3.63,0.796,0.172,82.3,0
Student_1933,T5_Fall,Program_B,First_Year,4,107,3.3,-0.26,0.859,0,0,15,4.53,0.789,0.165,79.0,2
Student_1934,T5_Fall,Program_A,First_Year,3,80,2.72,0.29,0.864,0,1,15,4.12,0.912,0.156,78.2,5
Student_1935,T5_Fall,Program_B,First_Year,3,66,2.28,-0.06,0.684,1,0,12,4.17,0.83,0.133,58.8,0
Student_1936,T5_Fall,Program_C,First_Year,1,7,3.29,0.43,0.833,1,0,15,1.91,1.0,0.21,87.6,2
Student_1937,T5_Fall,Program_D,Transfer,4,94,2.49,0.15,0.655,1,1,15,4.63,0.758,0.252,67.5,1
Student_1938,T5_Fall,Program_D,Transfer,2,50,3.38,0.1,0.836,0,1,18,3.55,0.89,0.182,84.3,0
Student_1939,T5_Fall,Program_D,First_Year,1,24,2.87,-0.17,0.931,0,2,12,4.91,0.722,0.223,100.0,0
Student_1940,T5_Fall,Program_D,First_Year,2,33,3.27,0.67,1.0,0,0,18,4.72,0.998,0.128,85.6,2
Student_1941,T5_Fall,Program_B,Transfer,1,7,2.21,0.1,0.759,0,2,12,3.4,0.894,0.38,65.4,3
Student_1942,T5_Fall,Program_A,Transfer,4,90,2.55,-0.11,0.753,1,1,12,4.93,0.76,0.303,69.3,0
Student_1943,T5_Fall,Program_A,First_Year,2,29,2.6,-0.4,0.916,0,0,15,3.5,0.809,0.138,82.3,4
Student_1944,T5_Fall,Program_A,Transfer,2,34,2.0,-0.36,0.75,1,1,12,4.53,1.0,0.114,52.9,0
Student_1945,T5_Fall,Program_D,Transfer,2,36,3.5,0.04,0.946,0,2,15,3.45,0.889,0.118,77.0,2
Student_1946,T5_Fall,Program_C,First_Year,1,15,3.01,-0.26,0.927,0,0,12,4.61,0.892,0.086,82.0,0
Student_1947,T5_Fall,Program_B,First_Year,2,37,2.31,0.01,0.929,0,0,15,2.23,0.85,0.143,88.7,8
Student_1948,T5_Fall,Program_C,First_Year,4,106,2.26,-0.39,0.716,1,0,15,3.44,0.803,0.282,61.3,4
Student_1949,T5_Fall,Program_C,Transfer,4,96,2.73,0.03,0.926,0,0,12,2.52,0.778,0.231,82.5,1
Student_1950,T5_Fall,Program_B,First_Year,2,47,2.38,-0.33,0.78,0,0,15,2.79,0.744,0.262,75.4,4
Student_1951,T5_Fall,Program_A,First_Year,2,36,2.17,-0.07,0.704,0,1,15,4.08,0.687,0.353,70.5,2
Student_1952,T5_Fall,Program_D,First_Year,4,102,2.65,0.1,0.903,0,0,12,3.89,0.909,0.308,89.9,3
Student_1953,T5_Fall,Program_B,First_Year,4,96,3.22,0.26,0.696,1,0,9,4.79,0.772,0.309,65.2,1
Student_1954,T5_Fall,Program_C,Transfer,4,107,2.59,-0.1,0.818,0,1,15,3.63,0.754,0.191,73.5,1
Student_1955,T5_Fall,Program_C,Transfer,3,75,2.97,-0.19,0.909,0,1,9,4.0,0.788,0.124,85.3,6
Student_1956,T5_Fall,Program_C,First_Year,1,22,2.38,-0.15,0.872,0,0,18,4.58,1.0,0.051,67.3,2
Student_1957,T5_Fall,Program_D,First_Year,3,68,3.22,0.05,0.763,2,0,12,5.09,1.0,0.147,90.7,0
Student_1958,T5_Fall,Program_D,Transfer,4,104,2.61,0.44,0.867,0,1,12,2.8,0.844,0.175,87.8,2
Student_1959,T5_Fall,Program_D,First_Year,3,55,2.01,-0.11,0.695,1,0,15,3.95,0.839,0.15,46.1,0
Student_1960,T5_Fall,Program_D,First_Year,4,87,3.86,0.19,0.95,0,1,12,4.38,0.927,0.116,83.1,0
Student_1961,T5_Fall,Program_A,Transfer,3,61,3.19,0.59,0.837,1,1,15,4.57,1.0,0.165,100.0,0
Student_1962,T5_Fall,Program_B,First_Year,3,75,2.36,-0.56,0.682,2,0,12,5.53,0.969,0.046,80.3,0
Student_1963,T5_Fall,Program_C,First_Year,3,55,2.81,-0.31,0.846,1,0,15,5.75,0.746,0.077,88.6,2
Student_1964,T5_Fall,Program_C,Transfer,3,81,2.73,0.4,0.858,0,0,15,4.65,0.772,0.103,80.6,1
Student_1965,T5_Fall,Program_A,Transfer,1,7,2.68,0.01,0.653,2,1,18,3.95,1.0,0.123,70.6,3
Student_1966,T5_Fall,Program_C,First_Year,2,37,2.63,-0.35,0.821,0,0,18,2.49,0.825,0.386,80.5,2
Student_1967,T5_Fall,Program_B,First_Year,4,95,2.06,-0.57,0.719,1,0,15,3.75,0.581,0.468,65.5,0
Student_1968,T5_Fall,Program_C,Transfer,1,17,2.91,0.46,0.951,0,0,12,3.9,1.0,0.117,86.4,1
Student_1969,T5_Fall,Program_A,First_Year,3,77,2.53,0.35,0.994,0,0,15,3.03,0.814,0.229,73.7,1
Student_1970,T5_Fall,Program_B,Transfer,4,89,2.23,0.17,0.918,0,0,12,3.75,0.808,0.17,81.2,2
Student_1971,T5_Fall,Program_C,Transfer,2,45,2.67,1.0,0.728,1,2,15,6.22,0.966,0.154,88.8,0
Student_1972,T5_Fall,Program_B,First_Year,2,29,2.05,0.44,0.802,0,0,18,4.2,0.956,0.253,62.6,4
Student_1973,T5_Fall,Program_C,Transfer,2,30,2.83,0.56,0.907,0,0,18,5.44,1.0,0.048,95.1,0
Student_1974,T5_Fall,Program_C,First_Year,2,43,2.14,-0.54,0.785,1,0,15,4.92,0.852,0.062,58.9,0
Student_1975,T5_Fall,Program_A,Transfer,2,43,3.49,-0.03,0.902,0,0,15,3.94,0.877,0.225,100.0,0
Student_1976,T5_Fall,Program_A,Transfer,4,91,3.57,-0.3,0.833,1,0,18,3.35,0.916,0.294,91.9,0
Student_1977,T5_Fall,Program_A,Transfer,1,18,3.37,-0.21,0.973,0,0,9,6.15,1.0,0.0,87.6,0
Student_1978,T5_Fall,Program_D,Transfer,4,90,3.15,0.09,1.0,0,2,15,3.95,0.932,0.098,91.0,0
Student_1979,T5_Fall,Program_D,First_Year,4,83,3.02,0.01,0.774,1,1,15,4.47,0.817,0.31,67.9,0
Student_1980,T5_Fall,Program_A,First_Year,4,103,3.24,-0.04,0.939,0,0,9,3.13,0.959,0.119,71.5,0
Student_1981,T5_Fall,Program_D,First_Year,2,43,2.55,0.29,0.776,1,1,9,4.02,0.955,0.14,77.1,2
Student_1982,T5_Fall,Program_A,Transfer,1,15,2.62,0.16,0.929,0,1,15,5.31,0.954,0.021,73.7,0
Student_1983,T5_Fall,Program_B,First_Year,2,47,3.36,-0.0,0.976,0,1,18,3.45,0.695,0.156,78.9,0
Student_1984,T5_Fall,Program_B,Transfer,1,13,3.18,0.09,0.907,0,0,12,3.41,1.0,0.182,81.8,4
Student_1985,T5_Fall,Program_C,First_Year,3,78,3.58,0.15,1.0,0,0,12,4.55,0.95,0.013,85.5,1
Student_1986,T5_Fall,Program_A,First_Year,1,21,2.86,0.02,0.706,2,0,15,3.81,1.0,0.042,80.1,8
Student_1987,T5_Fall,Program_B,Transfer,3,63,3.58,-0.45,0.835,1,0,12,5.57,0.992,0.089,96.4,0
Student_1988,T5_Fall,Program_A,Transfer,1,14,2.36,-0.65,0.743,0,0,15,1.68,0.616,0.355,61.5,5
Student_1989,T5_Fall,Program_A,First_Year,3,69,3.38,0.11,0.804,1,0,18,4.61,0.979,0.126,86.4,2
Student_1990,T5_Fall,Program_D,Transfer,4,93,4.0,0.7,0.975,0,2,15,4.52,0.914,0.13,99.9,2
Student_1991,T5_Fall,Program_D,First_Year,3,59,3.05,0.32,1.0,0,0,12,4.61,1.0,0.017,85.3,1
Student_1992,T5_Fall,Program_B,First_Year,3,78,3.0,0.56,0.96,0,0,15,4.34,0.946,0.198,85.2,0
Student_1993,T5_Fall,Program_B,First_Year,2,42,3.5,-0.21,0.794,1,0,15,4.14,0.935,0.159,92.2,1
Student_1994,T5_Fall,Program_B,First_Year,1,4,2.32,0.46,0.823,1,0,15,1.9,0.708,0.227,90.0,6
Student_1995,T5_Fall,Program_B,Transfer,2,46,2.46,-0.21,0.778,1,0,15,4.73,0.742,0.242,76.8,1
Student_1996,T5_Fall,Program_A,First_Year,1,5,1.66,-0.38,0.63,1,1,9,3.8,0.766,0.237,49.5,3
Student_1997,T5_Fall,Program_A,Transfer,2,42,3.11,0.51,0.872,0,0,15,4.89,0.949,0.08,88.4,2
Student_1998,T5_Fall,Program_C,Transfer,2,44,3.22,-0.03,0.969,0,0,9,3.51,0.939,0.273,91.1,6
Student_1999,T5_Fall,Program_C,First_Year,2,43,2.71,0.05,0.725,1,3,12,3.55,0.637,0.187,71.7,2
Student_2000,T5_Fall,Program_A,First_Year,4,81,3.82,-0.73,1.0,0,0,15,4.49,0.859,0.198,75.5,1
Student_2001,T5_Fall,Program_D,Transfer,1,24,2.28,-0.82,0.825,0,0,9,3.01,0.614,0.292,71.9,4
Student_2002,T5_Fall,Program_C,First_Year,1,0,2.78,-0.11,0.757,1,1,12,4.68,0.874,0.033,82.4,2
Student_2003,T5_Fall,Program_D,First_Year,1,26,2.71,-0.32,0.901,0,0,15,3.64,0.875,0.347,65.3,3
Student_2004,T5_Fall,Program_C,First_Year,1,16,3.7,-0.35,1.0,0,0,15,3.74,0.773,0.194,99.6,3
Student_2005,T5_Fall,Program_C,First_Year,4,81,2.04,-0.27,0.816,1,0,9,2.85,0.899,0.172,84.9,4
Student_2006,T5_Fall,Program_C,Transfer,2,35,3.57,-0.67,0.939,0,1,15,2.98,0.678,0.154,91.0,2
Student_2007,T5_Fall,Program_B,Transfer,2,35,2.91,-0.49,0.874,1,2,12,5.31,0.723,0.288,91.0,0
Student_2008,T5_Fall,Program_B,Transfer,4,87,2.37,0.27,0.722,0,0,15,5.7,0.936,0.212,79.7,4
Student_2009,T5_Fall,Program_A,Transfer,3,77,3.76,0.29,1.0,0,0,15,4.3,0.919,0.11,100.0,0
Student_2010,T5_Fall,Program_C,First_Year,3,74,2.38,-0.07,0.91,0,0,15,4.04,1.0,0.044,97.5,2
Student_2011,T5_Fall,Program_B,First_Year,2,51,2.01,-0.24,0.753,0,2,18,4.1,0.825,0.395,73.3,3
Student_2012,T5_Fall,Program_C,Transfer,2,31,2.52,-0.05,0.851,0,0,15,3.71,0.728,0.274,84.7,2
Student_2013,T5_Fall,Program_D,First_Year,4,89,2.59,0.01,0.785,1,0,12,3.21,0.778,0.305,79.5,5
Student_2014,T5_Fall,Program_B,Transfer,4,96,2.85,-0.22,0.834,0,2,18,5.67,0.828,0.345,89.6,1
Student_2015,T5_Fall,Program_C,Transfer,4,87,2.69,0.29,0.87,0,0,15,4.05,0.855,0.179,77.7,2
Student_2016,T5_Fall,Program_D,Transfer,1,16,1.93,0.47,0.796,1,0,12,3.42,0.856,0.316,65.7,2
Student_2017,T5_Fall,Program_A,First_Year,1,22,2.47,-0.17,0.839,0,1,15,6.41,1.0,0.208,78.5,0
Student_2018,T5_Fall,Program_D,First_Year,3,69,2.3,0.01,0.556,2,0,18,4.66,1.0,0.154,76.5,2
Student_2019,T5_Fall,Program_A,First_Year,2,41,2.0,-0.17,0.808,0,0,12,3.31,0.69,0.315,60.9,6
Student_2020,T5_Fall,Program_A,First_Year,4,90,3.07,-0.08,0.942,0,0,15,4.05,0.864,0.177,65.1,7
Student_2021,T5_Fall,Program_D,Transfer,2,45,3.25,-0.4,0.943,0,0,15,4.3,1.0,0.156,69.7,1
Student_2022,T5_Fall,Program_B,Transfer,3,54,3.72,0.2,1.0,0,0,15,6.74,1.0,0.0,87.9,0
Student_2023,T5_Fall,Program_D,Transfer,4,97,3.23,0.25,0.922,0,1,9,4.2,0.92,0.15,80.5,2
Student_2024,T5_Fall,Program_B,First_Year,1,19,2.82,0.11,0.889,0,0,15,3.95,0.983,0.121,77.2,2
Student_2025,T5_Fall,Program_C,First_Year,3,75,2.79,0.04,0.9,0,0,15,5.93,0.903,0.075,93.6,3
Student_2026,T5_Fall,Program_A,First_Year,2,42,2.37,0.07,0.653,2,0,15,4.47,1.0,0.082,76.6,1
Student_2027,T5_Fall,Program_A,First_Year,4,85,2.86,-0.11,0.99,0,0,15,4.28,0.855,0.164,77.3,2
Student_2028,T5_Fall,Program_C,Transfer,2,43,2.07,-0.78,0.548,2,1,15,4.76,0.919,0.147,60.4,1
Student_2029,T5_Fall,Program_C,Transfer,2,38,3.04,0.06,0.951,0,1,9,4.67,0.852,0.348,96.4,2
Student_2030,T5_Fall,Program_C,First_Year,3,66,2.27,0.17,0.923,0,0,15,3.89,0.844,0.202,96.4,9
Student_2031,T5_Fall,Program_D,First_Year,2,50,1.99,0.87,0.832,0,2,12,4.28,0.978,0.01,80.6,2
Student_2032,T5_Fall,Program_B,First_Year,4,106,2.43,-0.12,0.869,0,0,12,2.31,0.963,0.204,86.6,2
Student_2033,T5_Fall,Program_C,Transfer,3,79,2.8,0.02,0.702,1,0,9,4.46,1.0,0.19,69.8,3
Student_2034,T5_Fall,Program_A,First_Year,3,72,3.41,-0.04,1.0,0,0,12,3.58,0.979,0.06,85.8,2
Student_2035,T5_Fall,Program_D,First_Year,3,57,3.56,0.01,0.84,1,0,15,2.4,0.798,0.202,75.2,2
Student_2036,T5_Fall,Program_D,First_Year,3,72,3.02,-1.19,0.695,1,0,9,2.96,0.736,0.302,57.3,3
Student_2037,T5_Fall,Program_D,First_Year,1,18,2.32,0.52,0.701,1,0,12,3.06,1.0,0.051,80.7,4
Student_2038,T5_Fall,Program_B,First_Year,4,85,2.16,0.11,0.84,0,0,15,4.98,0.822,0.128,87.3,1
Student_2039,T5_Fall,Program_A,First_Year,1,6,2.94,0.65,0.734,1,0,12,4.87,1.0,0.0,83.4,7
Student_2040,T5_Fall,Program_A,Transfer,1,3,3.05,0.34,0.909,0,0,15,2.96,1.0,0.052,67.3,4
Student_2041,T5_Fall,Program_B,First_Year,1,15,3.62,0.28,0.938,0,0,15,5.3,0.921,0.164,93.4,0
Student_2042,T5_Fall,Program_B,First_Year,2,28,2.19,-0.33,0.827,0,0,18,3.71,0.857,0.252,74.5,6
Student_2043,T5_Fall,Program_C,First_Year,4,104,2.4,-0.16,0.778,0,2,15,3.16,0.704,0.349,71.4,3
Student_2044,T5_Fall,Program_A,Transfer,2,28,1.9,-0.0,0.698,1,0,15,4.3,0.958,0.093,56.4,1
Student_2045,T5_Fall,Program_D,Transfer,1,23,2.43,-0.02,0.843,0,0,15,3.06,0.926,0.385,71.5,0
Student_2046,T5_Fall,Program_C,Transfer,1,6,3.07,-0.07,0.786,1,0,15,5.13,0.927,0.142,73.4,3
Student_2047,T5_Fall,Program_A,First_Year,3,54,2.73,-0.08,0.868,0,0,15,4.51,0.767,0.144,85.1,4
Student_2048,T5_Fall,Program_C,First_Year,2,31,2.63,-0.19,0.543,3,0,15,3.18,0.855,0.211,76.6,6
Student_2049,T5_Fall,Program_C,Transfer,3,74,3.0,0.26,0.98,0,0,18,5.2,1.0,0.013,83.0,0
Student_2050,T5_Fall,Program_A,First_Year,3,60,2.22,0.44,0.807,0,0,15,2.24,0.72,0.229,67.8,7
Student_2051,T5_Fall,Program_A,Transfer,2,35,2.0,-0.07,0.868,0,0,18,4.43,0.756,0.248,77.1,3
Student_2052,T5_Fall,Program_C,Transfer,2,46,3.31,0.4,0.93,0,0,15,6.7,1.0,0.0,80.5,2
Student_2053,T5_Fall,Program_C,First_Year,4,108,2.37,0.15,0.885,0,0,12,4.67,1.0,0.079,75.3,5
Student_2054,T5_Fall,Program_B,First_Year,3,59,2.55,-0.16,0.845,0,0,12,2.69,0.628,0.403,79.9,3
Student_2055,T5_Fall,Program_A,First_Year,1,18,3.12,-0.22,0.937,0,1,15,1.25,0.834,0.294,77.5,8
Student_2056,T5_Fall,Program_C,First_Year,3,64,2.46,0.09,0.705,2,2,15,5.38,1.0,0.061,67.0,0
Student_2057,T5_Fall,Program_A,First_Year,2,33,2.27,-0.34,0.846,0,2,12,3.33,0.846,0.231,64.3,5
Student_2058,T5_Fall,Program_C,First_Year,3,55,2.14,0.05,0.554,2,0,9,3.15,0.826,0.281,64.3,6
Student_2059,T5_Fall,Program_B,First_Year,1,3,3.2,-0.65,0.618,1,0,18,3.31,0.697,0.257,70.6,4
Student_2060,T5_Fall,Program_C,First_Year,1,12,3.37,0.5,0.84,1,0,18,3.46,1.0,0.0,87.7,0
Student_2061,T5_Fall,Program_D,Transfer,3,78,2.63,0.02,0.866,0,0,18,4.35,0.864,0.184,88.1,2
Student_2062,T5_Fall,Program_C,First_Year,4,96,2.9,-0.03,0.962,0,2,15,1.22,0.842,0.353,78.6,9
Student_2063,T5_Fall,Program_D,Transfer,2,38,2.33,-0.03,0.664,0,0,15,2.91,0.866,0.223,73.1,5
Student_2064,T5_Fall,Program_B,First_Year,4,100,2.64,0.22,0.935,0,0,9,5.25,1.0,0.111,72.5,1
Student_2065,T5_Fall,Program_A,First_Year,3,72,3.13,0.19,0.683,1,1,18,5.44,1.0,0.142,88.2,0
Student_2066,T5_Fall,Program_A,First_Year,3,74,2.47,-0.01,0.939,0,0,15,4.09,0.822,0.332,86.7,3
Student_2067,T5_Fall,Program_A,First_Year,2,48,2.2,-0.2,0.685,1,0,9,5.67,0.974,0.157,81.5,2
Student_2068,T5_Fall,Program_D,First_Year,3,64,2.8,0.88,0.883,1,1,15,5.17,1.0,0.069,80.9,2
Student_2069,T5_Fall,Program_D,First_Year,3,78,2.07,-0.4,0.624,1,0,15,4.79,0.859,0.143,72.6,4
Student_2070,T5_Fall,Program_B,First_Year,4,87,2.6,-0.08,0.916,0,0,9,3.62,0.7,0.397,90.8,3
Student_2071,T5_Fall,Program_C,First_Year,2,49,3.03,-0.32,0.946,0,0,18,2.2,0.919,0.154,82.3,2
Student_2072,T5_Fall,Program_A,Transfer,1,5,2.18,-0.05,0.711,0,2,9,4.03,0.865,0.211,65.0,0
Student_2073,T5_Fall,Program_B,First_Year,3,70,3.63,0.6,0.866,1,0,15,3.93,0.763,0.151,84.5,1
Student_2074,T5_Fall,Program_B,First_Year,3,79,2.8,0.16,0.885,0,1,18,3.78,0.822,0.154,70.4,2
Student_2075,T5_Fall,Program_B,First_Year,4,108,1.55,0.13,0.608,1,0,12,3.8,0.761,0.261,58.4,0
Student_2076,T5_Fall,Program_A,First_Year,3,75,3.08,-0.1,0.913,0,1,15,2.69,0.957,0.176,97.1,7
Student_2077,T5_Fall,Program_B,First_Year,2,30,2.77,-0.22,0.916,0,0,12,3.79,0.819,0.126,91.8,4
Student_2078,T5_Fall,Program_B,First_Year,2,48,2.26,0.55,0.8,0,0,12,4.99,0.976,0.012,71.0,3
Student_2079,T5_Fall,Program_B,First_Year,3,60,2.64,0.27,0.943,0,0,15,4.96,0.937,0.074,100.0,0
